OrderKey;LineNumber;OrderDate;DeliveryDate;CustomerKey;StoreKey;ProductKey;Quantity;UnitPrice;UnitCost
2691004;2;14.05.2022;20.05.2022;1746003;999999;1933;4;2879,991;954,198
2691004;3;14.05.2022;20.05.2022;1746003;999999;436;1;553,5;282,195
2691005;0;14.05.2022;14.05.2022;1733784;490;166;7;113,05;51,984
2691006;0;14.05.2022;14.05.2022;1343607;585;2134;3;1485;492,012
2691007;0;14.05.2022;17.05.2022;958096;999999;190;4;44,303478;22,5877662
2691007;1;14.05.2022;17.05.2022;958096;999999;141;4;233,5782138;119,0821428
2691008;0;14.05.2022;15.05.2022;1727244;999999;57;2;140,4;71,577
2691008;1;14.05.2022;15.05.2022;1727244;999999;1619;1;77,987;35,867
2691008;2;14.05.2022;15.05.2022;1727244;999999;173;5;85,405;43,5385
2691008;3;14.05.2022;15.05.2022;1727244;999999;1797;1;38,7;19,728
2691009;0;14.05.2022;19.05.2022;1968069;999999;1583;1;18,057;8,307
2691009;1;14.05.2022;19.05.2022;1968069;999999;146;1;2754,9905;912,779
2691009;2;14.05.2022;19.05.2022;1968069;999999;437;10;749,85;382,29
2691009;3;14.05.2022;19.05.2022;1968069;999999;751;2;17,25;8,79
2691010;0;14.05.2022;21.05.2022;2003578;999999;576;2;3748,5;1241,955
2691010;1;14.05.2022;21.05.2022;2003578;999999;1100;2;695,2;230,329
2691010;2;14.05.2022;21.05.2022;2003578;999999;1539;1;434;199,584
2691010;3;14.05.2022;21.05.2022;2003578;999999;1505;10;322;148,078
2691011;0;14.05.2022;15.05.2022;452722;999999;1573;1;73,84421291;33,96157817
2691012;0;14.05.2022;18.05.2022;1010046;999999;1580;7;233,34012;77,3112288
2691013;0;14.05.2022;16.05.2022;520857;999999;1625;1;274,146171;90,83126104
2691013;1;14.05.2022;16.05.2022;520857;999999;1467;1;405,778702;186,6042788
2691014;0;14.05.2022;14.05.2022;331008;74;1664;1;10,52177913;4,83369831
2691015;0;14.05.2022;18.05.2022;2060788;999999;2498;8;33,208;16,926
2691015;1;14.05.2022;18.05.2022;2060788;999999;1569;6;418,6;192,5
2691015;2;14.05.2022;18.05.2022;2060788;999999;2064;2;125,991;64,233
2691015;3;14.05.2022;18.05.2022;2060788;999999;1332;7;40,586;18,662
2691016;0;14.05.2022;14.05.2022;302658;100;934;2;154,100955;70,86693285
2691016;1;14.05.2022;14.05.2022;302658;100;113;4;292,5850461;96,94315521
2691016;2;14.05.2022;14.05.2022;302658;100;507;3;505,217055;232,341326
2691016;3;14.05.2022;14.05.2022;302658;100;659;2;230,17611;105,8419977
2691016;4;14.05.2022;14.05.2022;302658;100;49;1;234,0188807;107,6170847
2691016;5;14.05.2022;14.05.2022;302658;100;54;3;346,434552;114,7798531
2691017;0;14.05.2022;16.05.2022;190772;999999;1362;6;34,50968024;15,86348456
2691017;1;14.05.2022;16.05.2022;190772;999999;2516;3;6,8044396;3,47331096
2691018;0;14.05.2022;14.05.2022;482065;270;59;5;135,195372;68,92364061
2691018;1;14.05.2022;14.05.2022;482065;270;90;3;129,9868836;43,06319253
2691019;0;14.05.2022;14.05.2022;286987;100;1322;6;60,06165998;27,61853234
2691020;0;14.05.2022;18.05.2022;1257310;999999;516;1;135;44,73
2691021;0;14.05.2022;14.05.2022;276315;90;730;1;265,28772;121,9933383
2691022;0;14.05.2022;18.05.2022;280725;999999;1921;3;3745,226696;1240,867705
2691022;1;14.05.2022;18.05.2022;280725;999999;1681;3;8,06396643;3,71012679
2691023;0;14.05.2022;20.05.2022;1527880;999999;1768;2;30,6;14,076
2691024;0;14.05.2022;17.05.2022;1286903;999999;187;3;123,405;40,888
2691024;2;14.05.2022;17.05.2022;1286903;999999;1462;7;375,2;172,536
2691025;0;14.05.2022;14.05.2022;1412866;660;554;5;1498,5;689,1
2691025;1;14.05.2022;14.05.2022;1412866;660;313;1;255,55;130,283
2691025;2;14.05.2022;14.05.2022;1412866;660;1731;4;65,205;29,988
2691026;0;14.05.2022;17.05.2022;1183996;999999;490;1;1068,3486;353,968848
2691027;0;14.05.2022;14.05.2022;361848;80;2088;2;594,556596;303,1185291
2691027;1;14.05.2022;14.05.2022;361848;80;1616;7;96,34495741;44,30955139
2691028;0;14.05.2022;17.05.2022;1501682;999999;1565;3;357;164,178
2691029;0;14.05.2022;18.05.2022;1457676;999999;1664;6;8,091;3,717
2691029;1;14.05.2022;18.05.2022;1457676;999999;1646;4;207,987;95,641
2691029;2;14.05.2022;18.05.2022;1457676;999999;445;1;838,5;385,59
2691030;0;14.05.2022;14.05.2022;1772046;500;1436;10;361,2;166,11
2691030;1;14.05.2022;14.05.2022;1772046;500;1638;6;18,057;8,307
2691031;0;14.05.2022;14.05.2022;1807272;570;1629;3;12,987;6,617
2691031;1;14.05.2022;14.05.2022;1807272;570;1428;1;375,2;172,536
2691031;2;14.05.2022;14.05.2022;1807272;570;1596;9;16,458;7,566
2691032;0;14.05.2022;15.05.2022;1962614;999999;1404;3;46,186;21,238
2691032;1;14.05.2022;15.05.2022;1962614;999999;219;2;759,05;251,484
2691032;2;14.05.2022;15.05.2022;1962614;999999;1457;1;264,6;121,674
2691033;0;14.05.2022;14.05.2022;1302563;500;1570;10;557,2;184,618
2691034;0;14.05.2022;18.05.2022;1375420;999999;1471;10;320,6;147,434
2691034;1;14.05.2022;18.05.2022;1375420;999999;1697;1;4,851;2,475
2691034;2;14.05.2022;18.05.2022;1375420;999999;1652;7;233,987;107,601
2691035;0;14.05.2022;16.05.2022;2043856;999999;182;1;113,05;51,984
2691035;1;14.05.2022;16.05.2022;2043856;999999;650;4;117;59,655
2691036;0;14.05.2022;16.05.2022;1433731;999999;1852;2;2387,61;791,064
2691036;1;14.05.2022;16.05.2022;1433731;999999;317;3;303,05;154,508
2691037;0;14.05.2022;14.05.2022;685004;140;2026;2;173,3187336;79,70460489
2691037;1;14.05.2022;14.05.2022;685004;140;1522;1;512,27876;169,7260418
2691037;2;14.05.2022;14.05.2022;685004;140;1433;1;415,215416;190,9451673
2691038;0;14.05.2022;14.05.2022;164792;60;1381;4;46,69673624;21,46953032
2691039;0;14.05.2022;14.05.2022;203381;80;2104;6;301,3746525;153,6484054
2691040;0;14.05.2022;14.05.2022;1882985;660;1506;1;403,2;185,416
2691040;1;14.05.2022;14.05.2022;1882985;660;355;4;545,25;277,98
2691040;2;14.05.2022;14.05.2022;1882985;660;393;3;898,5;413,19
2691040;3;14.05.2022;14.05.2022;1882985;660;1641;5;16,458;7,566
2691040;4;14.05.2022;14.05.2022;1882985;660;1705;3;6,192;2,844
2691040;5;14.05.2022;14.05.2022;1882985;660;409;2;489;249,3
2691041;0;14.05.2022;17.05.2022;804635;999999;1919;1;242,6496936;123,7124318
2691041;1;14.05.2022;17.05.2022;804635;999999;1453;7;347,810316;159,9523023
2691041;2;14.05.2022;17.05.2022;804635;999999;2039;3;155,9859936;71,73154449
2691041;3;14.05.2022;17.05.2022;804635;999999;1640;5;28,65390801;9,48871222
2691041;4;14.05.2022;17.05.2022;804635;999999;1583;1;17,38762701;7,99905951
2691041;5;14.05.2022;17.05.2022;804635;999999;918;6;258,546705;85,66706745
2691041;6;14.05.2022;17.05.2022;804635;999999;1539;3;417,91162;192,1854211
2691042;0;14.05.2022;14.05.2022;263586;80;1648;1;185,9445844;94,80654872
2691042;1;14.05.2022;14.05.2022;263586;80;104;1;134,594505;61,89006456
2691042;2;14.05.2022;14.05.2022;263586;80;2110;1;1726,320825;571,9681269
2691042;3;14.05.2022;14.05.2022;263586;80;401;2;635,91027;324,197199
2691043;0;14.05.2022;18.05.2022;1859679;999999;1630;5;29,757;9,854
2691044;0;14.05.2022;16.05.2022;1227683;999999;1006;1;319;105,688
2691044;1;14.05.2022;16.05.2022;1227683;999999;1585;3;29,757;9,854
2691044;2;14.05.2022;16.05.2022;1227683;999999;2503;1;13,986;7,126
2691045;0;14.05.2022;14.05.2022;1378120;540;2279;5;305,1;140,301
2691046;0;14.05.2022;18.05.2022;1527831;999999;876;1;194,925;64,59
2691046;1;14.05.2022;18.05.2022;1527831;999999;823;1;41,85;19,245
2691046;2;14.05.2022;18.05.2022;1527831;999999;1412;8;404,6;186,06
2691046;3;14.05.2022;18.05.2022;1527831;999999;1648;3;142,987;72,904
2691047;0;14.05.2022;14.05.2022;1146828;420;464;3;834,7626;276,578118
2691047;1;14.05.2022;14.05.2022;1146828;420;433;8;1191,2886;394,69887
2691047;2;14.05.2022;14.05.2022;1146828;420;906;1;93,422106;47,626956
2691047;3;14.05.2022;14.05.2022;1146828;420;1241;1;771,73536;354,8900784
2691047;4;14.05.2022;14.05.2022;1146828;420;1283;1;22,5299844;11,4858744
2691048;0;14.05.2022;17.05.2022;531116;999999;53;4;256,524552;84,99109059
2691049;0;14.05.2022;16.05.2022;1368396;999999;2105;8;1327,5;439,83
2691049;1;14.05.2022;16.05.2022;1368396;999999;1998;2;125,991;64,233
2691049;2;14.05.2022;16.05.2022;1368396;999999;2379;5;359,991;165,546
2691049;3;14.05.2022;16.05.2022;1368396;999999;1404;6;46,186;21,238
2691050;0;14.05.2022;18.05.2022;1968697;999999;300;9;208,05;106,0675
2691050;1;14.05.2022;18.05.2022;1968697;999999;1500;1;180,6;92,078
2691050;2;14.05.2022;18.05.2022;1968697;999999;117;3;161,4905;82,3365
2691051;0;14.05.2022;15.05.2022;400961;999999;69;1;22,26390453;11,3529447
2691051;1;14.05.2022;15.05.2022;400961;999999;189;2;116,0860262;53,38676506
2691052;0;14.05.2022;16.05.2022;1308738;999999;104;1;103,5;47,592
2691053;0;14.05.2022;17.05.2022;1651269;999999;1787;7;38,7;19,728
2691053;1;14.05.2022;17.05.2022;1651269;999999;157;3;1044,9905;480,5575
2691053;2;14.05.2022;17.05.2022;1651269;999999;446;4;329,925;168,21
2691054;0;14.05.2022;14.05.2022;1708800;500;1435;7;410,2;188,636
2691055;0;14.05.2022;16.05.2022;1944406;999999;2508;1;6,636;3,388
2691055;1;14.05.2022;16.05.2022;1944406;999999;452;1;329,925;168,21
2691055;2;14.05.2022;16.05.2022;1944406;999999;1657;1;233,987;107,601
2691056;0;14.05.2022;15.05.2022;1889611;999999;1621;1;16,887;8,606
2691056;1;14.05.2022;15.05.2022;1889611;999999;2506;1;6,636;3,388
2691056;2;14.05.2022;15.05.2022;1889611;999999;2033;7;161,991;74,493
2691057;0;14.05.2022;15.05.2022;538551;999999;1550;4;377,46856;173,5816135
2691057;1;14.05.2022;15.05.2022;538551;999999;437;5;722,0530605;368,1185097
2691058;0;14.05.2022;14.05.2022;322597;74;146;2;3582,672296;1187,005195
2691059;0;14.05.2022;19.05.2022;1001118;999999;1639;2;10,6441452;5,4232932
2691060;0;14.05.2022;14.05.2022;1336420;430;511;3;148,5;75,705
2691060;1;14.05.2022;14.05.2022;1336420;430;458;3;344,85;175,815
2691060;2;14.05.2022;14.05.2022;1336420;430;1431;1;358,4;164,822
2691061;0;14.05.2022;14.05.2022;795876;300;2162;1;129,128913;65,82974652
2691062;0;14.05.2022;14.05.2022;23896;50;1466;2;589,04104;270,8776314
2691062;1;14.05.2022;14.05.2022;23896;50;1610;2;546,9478191;181,2157194
2691062;2;14.05.2022;14.05.2022;23896;50;291;2;496,18728;252,9728149
2691062;3;14.05.2022;14.05.2022;23896;50;1575;3;115,0327511;52,9048806
2691062;4;14.05.2022;14.05.2022;23896;50;1476;4;584,978688;269,0089494
2691063;0;14.05.2022;14.05.2022;137351;35;426;3;1087,912374;554,6416236
2691063;1;14.05.2022;14.05.2022;137351;35;1659;1;490,3650591;162,4679649
2691063;2;14.05.2022;14.05.2022;137351;35;613;5;1521,20574;699,5370144
2691064;0;14.05.2022;17.05.2022;1814855;999999;1844;1;1636,2;752,427
2691064;1;14.05.2022;17.05.2022;1814855;999999;146;1;2754,9905;912,779
2691065;0;14.05.2022;14.05.2022;1499001;670;2037;4;599,346;198,576
2691065;1;14.05.2022;14.05.2022;1499001;670;764;2;59,85;19,83
2691066;0;14.05.2022;17.05.2022;1370086;999999;1422;1;421,4;193,788
2691066;1;14.05.2022;17.05.2022;1370086;999999;1977;1;443,7;204,039
2691066;2;14.05.2022;17.05.2022;1370086;999999;1672;9;15,201;5,04
2691067;0;14.05.2022;16.05.2022;1415776;999999;438;2;1378,5;456,72
2691067;1;14.05.2022;16.05.2022;1415776;999999;2057;8;161,991;74,493
2691067;2;14.05.2022;16.05.2022;1415776;999999;1622;3;284,7;94,328
2691067;3;14.05.2022;16.05.2022;1415776;999999;86;3;89,991;41,382
2691067;4;14.05.2022;16.05.2022;1415776;999999;1485;5;322;148,078
2691068;0;14.05.2022;15.05.2022;2014450;999999;1584;6;12,987;6,617
2691068;1;14.05.2022;15.05.2022;2014450;999999;1706;3;7,992;3,672
2691068;2;14.05.2022;15.05.2022;2014450;999999;710;1;181,5;83,46
2691069;0;14.05.2022;17.05.2022;1739366;999999;1747;3;98,1;32,499
2691069;1;14.05.2022;17.05.2022;1739366;999999;1533;2;418,6;192,5
2691069;2;14.05.2022;17.05.2022;1739366;999999;1549;2;544,6;180,432
2691070;0;14.05.2022;19.05.2022;550627;999999;460;2;433,1740605;220,8479955
2691070;1;14.05.2022;19.05.2022;550627;999999;1282;1;26,46998277;13,49450102
2691070;2;14.05.2022;19.05.2022;550627;999999;454;3;389,8422105;198,748752
2691071;0;14.05.2022;18.05.2022;1439720;999999;351;3;504;256,95
2691072;0;14.05.2022;14.05.2022;1648463;510;457;7;329,925;168,21
2691072;1;14.05.2022;14.05.2022;1648463;510;1481;1;320,6;147,434
2691072;2;14.05.2022;14.05.2022;1648463;510;1430;1;418,6;192,5
2691073;0;14.05.2022;22.05.2022;1686804;999999;459;1;404,85;206,4
2691073;1;14.05.2022;22.05.2022;1686804;999999;1686;2;6,291;3,204
2691073;2;14.05.2022;22.05.2022;1686804;999999;1647;1;233,987;107,601
2691073;3;14.05.2022;22.05.2022;1686804;999999;1457;1;264,6;121,674
2691073;4;14.05.2022;22.05.2022;1686804;999999;1421;6;406;186,704
2691073;5;14.05.2022;22.05.2022;1686804;999999;1603;2;142,987;72,904
2691073;6;14.05.2022;22.05.2022;1686804;999999;1933;4;2879,991;954,198
2691074;0;14.05.2022;18.05.2022;886338;999999;1825;2;27,732384;14,13484947
2691074;1;14.05.2022;18.05.2022;886338;999999;1983;3;577,1282438;191,2147877
2691074;2;14.05.2022;18.05.2022;886338;999999;1908;1;112,6541436;57,43203399
2691075;0;14.05.2022;14.05.2022;1143490;420;1667;3;4,05702;2,065392
2691075;1;14.05.2022;14.05.2022;1143490;420;483;2;121,7106;62,047818
2691075;2;14.05.2022;14.05.2022;1143490;420;1279;2;13,5143844;6,8879184
2691075;3;14.05.2022;14.05.2022;1143490;420;1616;2;60,7217052;27,9262308
2691076;0;14.05.2022;16.05.2022;1989320;999999;1155;2;1078;357,159
2691077;0;14.05.2022;19.05.2022;304083;999999;1691;4;6,30838593;3,21856425
2691077;1;14.05.2022;19.05.2022;304083;999999;1527;6;487,921336;224,3709905
2691078;0;14.05.2022;17.05.2022;1459029;999999;2098;3;457,2;233,091
2691079;0;14.05.2022;19.05.2022;1105586;999999;1674;1;5,1561036;2,6259984
2691080;0;14.05.2022;14.05.2022;1007438;370;435;2;331,87653;169,202322
2691080;1;14.05.2022;14.05.2022;1007438;370;2099;3;189,9423;96,8373792
2691081;0;14.05.2022;14.05.2022;1490228;650;1496;3;403,2;185,416
2691082;0;14.05.2022;17.05.2022;450326;999999;1596;1;15,84790194;7,28552838
2691082;1;14.05.2022;17.05.2022;450326;999999;678;1;131,439945;67,00548405
2691082;2;14.05.2022;17.05.2022;450326;999999;327;3;255,2245965;130,118805
2691083;0;14.05.2022;14.05.2022;1886808;480;912;6;143,85;66,15
2691083;1;14.05.2022;14.05.2022;1886808;480;356;4;685,35;315,165
2691084;0;14.05.2022;18.05.2022;1724801;999999;1562;1;333,2;153,23
2691085;0;14.05.2022;14.05.2022;1387863;610;1593;1;18,057;8,307
2691086;0;14.05.2022;17.05.2022;1634305;999999;1781;4;38,7;19,728
2691086;1;14.05.2022;17.05.2022;1634305;999999;1414;2;358,4;164,822
2691086;2;14.05.2022;17.05.2022;1634305;999999;1112;1;709,5;235,07
2691086;3;14.05.2022;17.05.2022;1634305;999999;1468;1;264,6;121,674
2691087;0;14.05.2022;17.05.2022;1979226;999999;1653;6;142,987;72,904
2691087;1;14.05.2022;17.05.2022;1979226;999999;1740;1;25,2;12,852
2691088;0;14.05.2022;14.05.2022;450584;270;1585;1;28,65390801;9,48871222
2691088;1;14.05.2022;14.05.2022;450584;270;446;6;317,6946803;161,9744553
2691089;0;14.05.2022;14.05.2022;1584990;530;1573;4;76,687;35,269
2691089;1;14.05.2022;14.05.2022;1584990;530;606;2;448,5;206,25
2691089;2;14.05.2022;14.05.2022;1584990;530;1657;4;233,987;107,601
2691089;3;14.05.2022;14.05.2022;1584990;530;416;4;1453,5;481,575
2691090;0;14.05.2022;14.05.2022;1691534;450;1657;2;233,987;107,601
2691091;0;14.05.2022;16.05.2022;1581665;999999;138;3;474,9905;218,4335
2691091;1;14.05.2022;16.05.2022;1581665;999999;1556;6;392;180,264
2691091;2;14.05.2022;16.05.2022;1581665;999999;182;1;113,05;51,984
2691091;3;14.05.2022;16.05.2022;1581665;999999;1344;8;22,4;11,424
2691092;0;14.05.2022;19.05.2022;1521298;999999;133;1;332,4525;152,8835
2692000;0;15.05.2022;15.05.2022;1623939;650;104;6;103,5;47,592
2692001;0;15.05.2022;22.05.2022;1208104;999999;1782;3;38,7;19,728
2692001;1;15.05.2022;22.05.2022;1208104;999999;1736;1;25,2;12,852
2692002;0;15.05.2022;18.05.2022;228111;999999;444;5;1792,642755;593,9323896
2692002;1;15.05.2022;18.05.2022;228111;999999;104;6;134,594505;61,89006456
2692002;2;15.05.2022;18.05.2022;228111;999999;1655;1;490,2452044;162,4289087
2692002;3;15.05.2022;18.05.2022;228111;999999;136;3;432,3312046;198,8142899
2692002;4;15.05.2022;18.05.2022;228111;999999;426;2;975,1274355;497,1413847
2692002;5;15.05.2022;18.05.2022;228111;999999;1630;3;38,69689551;12,81443722
2692002;6;15.05.2022;18.05.2022;228111;999999;1641;5;21,40247694;9,83905338
2692003;0;15.05.2022;17.05.2022;1765712;999999;441;2;344,85;175,815
2692003;1;15.05.2022;17.05.2022;1765712;999999;1561;2;562,8;186,466
2692004;0;15.05.2022;15.05.2022;85165;40;1581;2;413,054148;136,8548355
2692005;0;15.05.2022;18.05.2022;1618615;999999;1644;1;75,244;34,606
2692005;1;15.05.2022;18.05.2022;1618615;999999;1430;3;418,6;192,5
2692005;2;15.05.2022;18.05.2022;1618615;999999;1622;2;284,7;94,328
2692006;0;15.05.2022;15.05.2022;1023652;390;1331;7;30,9694056;14,2397304
2692007;0;15.05.2022;19.05.2022;1752740;999999;912;3;143,85;66,15
2692007;1;15.05.2022;19.05.2022;1752740;999999;1364;8;37,786;17,374
2692007;2;15.05.2022;19.05.2022;1752740;999999;558;7;448,5;148,59
2692007;3;15.05.2022;19.05.2022;1752740;999999;1591;4;16,458;7,566
2692007;4;15.05.2022;19.05.2022;1752740;999999;1291;1;403,205;133,595
2692007;5;15.05.2022;19.05.2022;1752740;999999;1507;3;373,8;171,892
2692008;0;15.05.2022;20.05.2022;51319;999999;118;2;234,296877;119,4570877
2692008;1;15.05.2022;20.05.2022;51319;999999;1813;5;41,784192;21,29688036
2692008;2;15.05.2022;20.05.2022;51319;999999;1058;2;497,928288;228,9831755
2692008;3;15.05.2022;20.05.2022;51319;999999;1690;8;22,18479444;7,35140628
2692008;4;15.05.2022;20.05.2022;51319;999999;2327;3;442,651284;203,5543028
2693000;0;16.05.2022;21.05.2022;1912022;999999;433;2;1453,5;481,575
2693000;1;16.05.2022;21.05.2022;1912022;999999;2463;1;27;13,761
2693000;2;16.05.2022;21.05.2022;1912022;999999;42;3;208,8;96,021
2693001;0;16.05.2022;16.05.2022;1264981;500;191;1;62,7;31,9675
2693002;0;16.05.2022;18.05.2022;456885;999999;1269;1;52,73083156;26,88259167
2693003;0;16.05.2022;19.05.2022;1537815;999999;1429;4;404,6;186,06
2693004;0;16.05.2022;16.05.2022;218523;80;1391;2;72,3759015;33,2831415
2693004;1;16.05.2022;16.05.2022;218523;80;408;3;1469,85675;675,9401925
2693004;2;16.05.2022;16.05.2022;218523;80;688;4;228,81675;105,2169225
2693004;3;16.05.2022;16.05.2022;218523;80;1664;2;10,45964025;4,80515175
2693004;4;16.05.2022;16.05.2022;218523;80;730;3;263,721;121,2728775
2693004;5;16.05.2022;16.05.2022;218523;80;161;1;1955,400723;647,8661871
2693005;0;16.05.2022;16.05.2022;822643;330;127;2;130,7140473;66,6422873
2693005;1;16.05.2022;16.05.2022;822643;330;1480;3;173,287506;88,34976178
2693005;2;16.05.2022;16.05.2022;822643;330;1405;3;48,34587086;22,2318467
2693005;3;16.05.2022;16.05.2022;822643;330;2368;4;94,98285441;48,42838872
2693006;0;16.05.2022;18.05.2022;442994;999999;1013;2;243,811491;80,77443033
2693006;1;16.05.2022;18.05.2022;442994;999999;682;1;195,74004;90,0116331
2693006;2;16.05.2022;18.05.2022;442994;999999;1514;1;279,409312;128,4879841
2693007;0;16.05.2022;21.05.2022;1329086;999999;1532;4;392;180,264
2693008;0;16.05.2022;16.05.2022;1029886;420;156;6;364,3252087;167,5382771
2693008;1;16.05.2022;16.05.2022;1029886;420;427;1;574,063035;263,9955552
2693008;2;16.05.2022;16.05.2022;1029886;420;498;2;157,897935;80,50346655
2693008;3;16.05.2022;16.05.2022;1029886;420;1422;1;343,866614;158,1329459
2693009;0;16.05.2022;16.05.2022;393398;90;1440;3;342,06165;157,2940635
2693010;0;16.05.2022;16.05.2022;1153535;400;2148;1;326,812005;150,2894578
2693011;0;16.05.2022;16.05.2022;985995;360;1418;1;334,727302;153,9288624
2693011;1;16.05.2022;16.05.2022;985995;360;1547;9;291,31557;133,9708898
2693012;0;16.05.2022;16.05.2022;309880;90;2493;3;45,2281515;23,057489
2693012;1;16.05.2022;16.05.2022;309880;90;1153;2;1420,602975;470,6760548
2693013;0;16.05.2022;20.05.2022;1919707;999999;2083;2;89,991;45,882
2693013;1;16.05.2022;20.05.2022;1919707;999999;448;5;404,85;206,4
2693014;0;16.05.2022;17.05.2022;1710838;999999;1619;1;77,987;35,867
2693014;1;16.05.2022;17.05.2022;1710838;999999;1375;2;58,8;19,488
2693014;2;16.05.2022;17.05.2022;1710838;999999;1331;2;37,786;17,374
2693015;0;16.05.2022;18.05.2022;417288;999999;1577;7;273,172497;90,50865928
2693015;1;16.05.2022;18.05.2022;417288;999999;717;5;169,83327;78,0945189
2693016;0;16.05.2022;16.05.2022;357985;80;429;2;1163,281088;534,9464138
2693017;0;16.05.2022;16.05.2022;802807;330;1496;7;386,874432;177,9085062
2693017;1;16.05.2022;16.05.2022;802807;330;126;1;130,7140473;66,6422873
2693018;0;16.05.2022;20.05.2022;2087996;999999;1574;2;77,987;35,867
2693018;1;16.05.2022;20.05.2022;2087996;999999;1439;4;421,4;193,788
2693018;2;16.05.2022;20.05.2022;2087996;999999;140;3;474,9905;218,4335
2693018;3;16.05.2022;20.05.2022;2087996;999999;57;4;140,4;71,577
2693018;4;16.05.2022;20.05.2022;2087996;999999;1592;1;23,387;10,751
2693019;0;16.05.2022;20.05.2022;1735029;999999;1482;1;334,6;153,874
2693020;0;16.05.2022;16.05.2022;885898;310;374;3;1869,605235;619,4308707
2693020;1;16.05.2022;16.05.2022;885898;310;1818;2;27,633888;14,08464729
2693020;2;16.05.2022;16.05.2022;885898;310;1739;4;24,179652;12,33162252
