Date;26.04.2025;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;DateKey;Year;YearQuarter;YearQuarterNumber;Quarter;YearMonth;YearMonthShort;YearMonthNumber;Month;MonthShort;MonthNumber;DayofWeek;DayofWeekShort;DayofWeekNumber;WorkingDay;WorkingDayNumber
02.03.2020;20200302;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Monday;Mon;2;1;1295
03.03.2020;20200303;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Tuesday;Tue;3;1;1296
04.03.2020;20200304;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Wednesday;Wed;4;1;1297
05.03.2020;20200305;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Thursday;Thu;5;1;1298
06.03.2020;20200306;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Friday;Fri;6;1;1299
07.03.2020;20200307;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Saturday;Sat;7;0;1299
08.03.2020;20200308;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Sunday;Sun;1;0;1299
09.03.2020;20200309;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Monday;Mon;2;1;1300
10.03.2020;20200310;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Tuesday;Tue;3;1;1301
11.03.2020;20200311;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Wednesday;Wed;4;1;1302
12.03.2020;20200312;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Thursday;Thu;5;1;1303
13.03.2020;20200313;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Friday;Fri;6;1;1304
14.03.2020;20200314;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Saturday;Sat;7;0;1304
15.03.2020;20200315;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Sunday;Sun;1;0;1304
16.03.2020;20200316;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Monday;Mon;2;1;1305
17.03.2020;20200317;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Tuesday;Tue;3;1;1306
18.03.2020;20200318;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Wednesday;Wed;4;1;1307
19.03.2020;20200319;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Thursday;Thu;5;1;1308
20.03.2020;20200320;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Friday;Fri;6;1;1309
21.03.2020;20200321;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Saturday;Sat;7;0;1309
22.03.2020;20200322;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Sunday;Sun;1;0;1309
23.03.2020;20200323;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Monday;Mon;2;1;1310
24.03.2020;20200324;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Tuesday;Tue;3;1;1311
25.03.2020;20200325;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Wednesday;Wed;4;1;1312
26.03.2020;20200326;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Thursday;Thu;5;1;1313
27.03.2020;20200327;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Friday;Fri;6;1;1314
28.03.2020;20200328;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Saturday;Sat;7;0;1314
29.03.2020;20200329;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Sunday;Sun;1;0;1314
30.03.2020;20200330;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Monday;Mon;2;1;1315
31.03.2020;20200331;2020;Q1-2020;8081;Q1;01.03.2020;01.03.2020;24243;March;Mar;3;Tuesday;Tue;3;1;1316
01.04.2020;20200401;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Wednesday;Wed;4;1;1317
02.04.2020;20200402;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Thursday;Thu;5;1;1318
03.04.2020;20200403;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Friday;Fri;6;1;1319
04.04.2020;20200404;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Saturday;Sat;7;0;1319
05.04.2020;20200405;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Sunday;Sun;1;0;1319
06.04.2020;20200406;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Monday;Mon;2;1;1320
07.04.2020;20200407;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Tuesday;Tue;3;1;1321
08.04.2020;20200408;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Wednesday;Wed;4;1;1322
09.04.2020;20200409;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Thursday;Thu;5;1;1323
10.04.2020;20200410;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Friday;Fri;6;1;1324
11.04.2020;20200411;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Saturday;Sat;7;0;1324
12.04.2020;20200412;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Sunday;Sun;1;0;1324
13.04.2020;20200413;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Monday;Mon;2;1;1325
14.04.2020;20200414;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Tuesday;Tue;3;1;1326
15.04.2020;20200415;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Wednesday;Wed;4;1;1327
16.04.2020;20200416;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Thursday;Thu;5;1;1328
17.04.2020;20200417;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Friday;Fri;6;1;1329
18.04.2020;20200418;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Saturday;Sat;7;0;1329
19.04.2020;20200419;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Sunday;Sun;1;0;1329
20.04.2020;20200420;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Monday;Mon;2;1;1330
21.04.2020;20200421;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Tuesday;Tue;3;1;1331
22.04.2020;20200422;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Wednesday;Wed;4;1;1332
23.04.2020;20200423;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Thursday;Thu;5;1;1333
24.04.2020;20200424;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Friday;Fri;6;1;1334
25.04.2020;20200425;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Saturday;Sat;7;0;1334
26.04.2020;20200426;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Sunday;Sun;1;0;1334
27.04.2020;20200427;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Monday;Mon;2;1;1335
28.04.2020;20200428;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Tuesday;Tue;3;1;1336
29.04.2020;20200429;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Wednesday;Wed;4;1;1337
30.04.2020;20200430;2020;Q2-2020;8082;Q2;01.04.2020;01.04.2020;24244;April;Apr;4;Thursday;Thu;5;1;1338
01.05.2020;20200501;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Friday;Fri;6;1;1339
02.05.2020;20200502;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Saturday;Sat;7;0;1339
03.05.2020;20200503;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Sunday;Sun;1;0;1339
04.05.2020;20200504;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Monday;Mon;2;1;1340
05.05.2020;20200505;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Tuesday;Tue;3;1;1341
06.05.2020;20200506;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Wednesday;Wed;4;1;1342
07.05.2020;20200507;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Thursday;Thu;5;1;1343
08.05.2020;20200508;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Friday;Fri;6;1;1344
09.05.2020;20200509;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Saturday;Sat;7;0;1344
10.05.2020;20200510;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Sunday;Sun;1;0;1344
11.05.2020;20200511;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Monday;Mon;2;1;1345
12.05.2020;20200512;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Tuesday;Tue;3;1;1346
13.05.2020;20200513;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Wednesday;Wed;4;1;1347
14.05.2020;20200514;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Thursday;Thu;5;1;1348
15.05.2020;20200515;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Friday;Fri;6;1;1349
16.05.2020;20200516;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Saturday;Sat;7;0;1349
17.05.2020;20200517;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Sunday;Sun;1;0;1349
18.05.2020;20200518;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Monday;Mon;2;1;1350
19.05.2020;20200519;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Tuesday;Tue;3;1;1351
20.05.2020;20200520;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Wednesday;Wed;4;1;1352
21.05.2020;20200521;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Thursday;Thu;5;1;1353
22.05.2020;20200522;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Friday;Fri;6;1;1354
23.05.2020;20200523;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Saturday;Sat;7;0;1354
24.05.2020;20200524;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Sunday;Sun;1;0;1354
25.05.2020;20200525;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Monday;Mon;2;0;1354
26.05.2020;20200526;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Tuesday;Tue;3;1;1355
27.05.2020;20200527;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Wednesday;Wed;4;1;1356
28.05.2020;20200528;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Thursday;Thu;5;1;1357
29.05.2020;20200529;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Friday;Fri;6;1;1358
30.05.2020;20200530;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Saturday;Sat;7;0;1358
31.05.2020;20200531;2020;Q2-2020;8082;Q2;01.05.2020;01.05.2020;24245;May;May;5;Sunday;Sun;1;0;1358
01.06.2020;20200601;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Monday;Mon;2;1;1359
02.06.2020;20200602;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Tuesday;Tue;3;1;1360
03.06.2020;20200603;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Wednesday;Wed;4;1;1361
04.06.2020;20200604;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Thursday;Thu;5;1;1362
05.06.2020;20200605;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Friday;Fri;6;1;1363
06.06.2020;20200606;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Saturday;Sat;7;0;1363
07.06.2020;20200607;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Sunday;Sun;1;0;1363
08.06.2020;20200608;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Monday;Mon;2;1;1364
09.06.2020;20200609;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Tuesday;Tue;3;1;1365
10.06.2020;20200610;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Wednesday;Wed;4;1;1366
11.06.2020;20200611;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Thursday;Thu;5;1;1367
12.06.2020;20200612;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Friday;Fri;6;1;1368
13.06.2020;20200613;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Saturday;Sat;7;0;1368
14.06.2020;20200614;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Sunday;Sun;1;0;1368
15.06.2020;20200615;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Monday;Mon;2;1;1369
16.06.2020;20200616;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Tuesday;Tue;3;1;1370
17.06.2020;20200617;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Wednesday;Wed;4;1;1371
18.06.2020;20200618;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Thursday;Thu;5;1;1372
19.06.2020;20200619;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Friday;Fri;6;1;1373
20.06.2020;20200620;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Saturday;Sat;7;0;1373
21.06.2020;20200621;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Sunday;Sun;1;0;1373
22.06.2020;20200622;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Monday;Mon;2;1;1374
23.06.2020;20200623;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Tuesday;Tue;3;1;1375
24.06.2020;20200624;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Wednesday;Wed;4;1;1376
25.06.2020;20200625;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Thursday;Thu;5;1;1377
26.06.2020;20200626;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Friday;Fri;6;1;1378
27.06.2020;20200627;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Saturday;Sat;7;0;1378
28.06.2020;20200628;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Sunday;Sun;1;0;1378
29.06.2020;20200629;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Monday;Mon;2;1;1379
30.06.2020;20200630;2020;Q2-2020;8082;Q2;01.06.2020;01.06.2020;24246;June;Jun;6;Tuesday;Tue;3;1;1380
01.07.2020;20200701;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Wednesday;Wed;4;1;1381
02.07.2020;20200702;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Thursday;Thu;5;1;1382
03.07.2020;20200703;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Friday;Fri;6;0;1382
04.07.2020;20200704;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Saturday;Sat;7;0;1382
05.07.2020;20200705;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Sunday;Sun;1;0;1382
06.07.2020;20200706;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Monday;Mon;2;1;1383
07.07.2020;20200707;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Tuesday;Tue;3;1;1384
08.07.2020;20200708;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Wednesday;Wed;4;1;1385
09.07.2020;20200709;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Thursday;Thu;5;1;1386
10.07.2020;20200710;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Friday;Fri;6;1;1387
11.07.2020;20200711;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Saturday;Sat;7;0;1387
12.07.2020;20200712;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Sunday;Sun;1;0;1387
13.07.2020;20200713;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Monday;Mon;2;1;1388
14.07.2020;20200714;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Tuesday;Tue;3;1;1389
15.07.2020;20200715;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Wednesday;Wed;4;1;1390
16.07.2020;20200716;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Thursday;Thu;5;1;1391
17.07.2020;20200717;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Friday;Fri;6;1;1392
18.07.2020;20200718;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Saturday;Sat;7;0;1392
19.07.2020;20200719;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Sunday;Sun;1;0;1392
20.07.2020;20200720;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Monday;Mon;2;1;1393
21.07.2020;20200721;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Tuesday;Tue;3;1;1394
22.07.2020;20200722;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Wednesday;Wed;4;1;1395
23.07.2020;20200723;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Thursday;Thu;5;1;1396
24.07.2020;20200724;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Friday;Fri;6;1;1397
25.07.2020;20200725;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Saturday;Sat;7;0;1397
26.07.2020;20200726;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Sunday;Sun;1;0;1397
27.07.2020;20200727;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Monday;Mon;2;1;1398
28.07.2020;20200728;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Tuesday;Tue;3;1;1399
29.07.2020;20200729;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Wednesday;Wed;4;1;1400
30.07.2020;20200730;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Thursday;Thu;5;1;1401
31.07.2020;20200731;2020;Q3-2020;8083;Q3;01.07.2020;01.07.2020;24247;July;Jul;7;Friday;Fri;6;1;1402
01.08.2020;20200801;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Saturday;Sat;7;0;1402
02.08.2020;20200802;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Sunday;Sun;1;0;1402
03.08.2020;20200803;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Monday;Mon;2;1;1403
04.08.2020;20200804;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Tuesday;Tue;3;1;1404
05.08.2020;20200805;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Wednesday;Wed;4;1;1405
06.08.2020;20200806;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Thursday;Thu;5;1;1406
07.08.2020;20200807;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Friday;Fri;6;1;1407
08.08.2020;20200808;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Saturday;Sat;7;0;1407
09.08.2020;20200809;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Sunday;Sun;1;0;1407
10.08.2020;20200810;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Monday;Mon;2;1;1408
11.08.2020;20200811;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Tuesday;Tue;3;1;1409
12.08.2020;20200812;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Wednesday;Wed;4;1;1410
13.08.2020;20200813;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Thursday;Thu;5;1;1411
14.08.2020;20200814;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Friday;Fri;6;1;1412
15.08.2020;20200815;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Saturday;Sat;7;0;1412
16.08.2020;20200816;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Sunday;Sun;1;0;1412
17.08.2020;20200817;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Monday;Mon;2;1;1413
18.08.2020;20200818;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Tuesday;Tue;3;1;1414
19.08.2020;20200819;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Wednesday;Wed;4;1;1415
20.08.2020;20200820;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Thursday;Thu;5;1;1416
21.08.2020;20200821;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Friday;Fri;6;1;1417
22.08.2020;20200822;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Saturday;Sat;7;0;1417
23.08.2020;20200823;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Sunday;Sun;1;0;1417
24.08.2020;20200824;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Monday;Mon;2;1;1418
25.08.2020;20200825;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Tuesday;Tue;3;1;1419
26.08.2020;20200826;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Wednesday;Wed;4;1;1420
27.08.2020;20200827;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Thursday;Thu;5;1;1421
28.08.2020;20200828;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Friday;Fri;6;1;1422
29.08.2020;20200829;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Saturday;Sat;7;0;1422
30.08.2020;20200830;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Sunday;Sun;1;0;1422
31.08.2020;20200831;2020;Q3-2020;8083;Q3;01.08.2020;01.08.2020;24248;August;Aug;8;Monday;Mon;2;1;1423
01.09.2020;20200901;2020;Q3-2020;8083;Q3;01.09.2020;01.09.2020;24249;September;Sep;9;Tuesday;Tue;3;1;1424
02.09.2020;20200902;2020;Q3-2020;8083;Q3;01.09.2020;01.09.2020;24249;September;Sep;9;Wednesday;Wed;4;1;1425
03.09.2020;20200903;2020;Q3-2020;8083;Q3;01.09.2020;01.09.2020;24249;September;Sep;9;Thursday;Thu;5;1;1426
04.09.2020;20200904;2020;Q3-2020;8083;Q3;01.09.2020;01.09.2020;24249;September;Sep;9;Friday;Fri;6;1;1427
05.09.2020;20200905;2020;Q3-2020;8083;Q3;01.09.2020;01.09.2020;24249;September;Sep;9;Saturday;Sat;7;0;1427
06.09.2020;20200906;2020;Q3-2020;8083;Q3;01.09.2020;01.09.2020;24249;September;Sep;9;Sunday;Sun;1;0;1427
07.09.2020;20200907;2020;Q3-2020;8083;Q3;01.09.2020;01.09.2020;24249;September;Sep;9;Monday;Mon;2;0;1427
08.09.2020;20200908;2020;Q3-2020;8083;Q3;01.09.2020;01.09.2020;24249;September;Sep;9;Tuesday;Tue;3;1;1428
09.09.2020;20200909;2020;Q3-2020;8083;Q3;01.09.2020;01.09.2020;24249;September;Sep;9;Wednesday;Wed;4;1;1429
10.09.2020;20200910;2020;Q3-2020;8083;Q3;01.09.2020;01.09.2020;24249;September;Sep;9;Thursday;Thu;5;1;1430
11.09.2020;20200911;2020;Q3-2020;8083;Q3;01.09.2020;01.09.2020;24249;September;Sep;9;Friday;Fri;6;1;1431
12.09.2020;20200912;2020;Q3-2020;8083;Q3;01.09.2020;01.09.2020;24249;September;Sep;9;Saturday;Sat;7;0;1431
13.09.2020;20200913;2020;Q3-2020;8083;Q3;01.09.2020;01.09.2020;24249;September;Sep;9;Sunday;Sun;1;0;1431
14.09.2020;20200914;2020;Q3-2020;8083;Q3;01.09.2020;01.09.2020;24249;September;Sep;9;Monday;Mon;2;1;1432
15.09.2020;20200915;2020;Q3-2020;8083;Q3;01.09.2020;01.09.2020;24249;September;Sep;9;Tuesday;Tue;3;1;1433
16.09.2020;20200916;2020;Q3-2020;8083;Q3;01.09.2020;01.09.2020;24249;September;Sep;9;Wednesday;Wed;4;1;1434
17.09.2020;20200917;2020;Q3-2020;8083;Q3;01.09.2020;01.09.2020;24249;September;Sep;9;Thursday;Thu;5;1;1435
18.09.2020;20200918;2020;Q3-2020;8083;Q3;01.09.2020;01.09.2020;24249;September;Sep;9;Friday;Fri;6;1;1436
